split,cohort,method,n_cases,n_rows,dice_mean,dice_median,dice_std,iou_mean,iou_median,iou_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,pred_vol_cm3_mean,pred_vol_cm3_median,pred_vol_cm3_std,gt_vol_cm3_mean,gt_vol_cm3_median,gt_vol_cm3_std,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_median,pred_to_gt_vol_ratio_std,n_components_mean,n_components_median,n_components_std,largest_component_fraction_mean,largest_component_fraction_median,largest_component_fraction_std
dev,DUKE,v2_lcc_intersect_v1,87,87,0.6122212366764893,0.7125074932120314,0.25805417791682933,0.4831394987237991,0.5534070990359334,0.23173548135328098,0.6394843211657507,0.744289223774429,0.3021364219213965,0.6676449375291875,0.7791503172988422,0.288705113602528,23.155072270120186,12.265468024505086,36.505500245647816,24.082058525033915,9.177271195005742,43.72549753744216,1.4591892567798852,1.1066827091793252,1.3827272452363844,1.793103448275862,1.0,2.308417010382912,0.9993285797728673,1.0,0.0038483141301997744
dev,DUKE,v2_lcc_union_v1_lcc,87,87,0.6061716302853761,0.7012353450310803,0.2539920434935344,0.47567052524656217,0.5399248758027384,0.22957814257721726,0.6151889934817572,0.7094463331714425,0.2991298660135902,0.6922977223696359,0.800768802791968,0.28039368058300435,24.69861347758272,13.19814685089511,37.83512080843518,24.082058525033915,9.177271195005742,43.72549753744216,1.6791824911927251,1.1736308778321756,1.7614523992459916,1.0114942528735633,1.0,0.10721125348377948,0.9954128172314453,1.0,0.04278639246810721
dev,DUKE,v2_raw,87,87,0.5708794210157601,0.642954987863786,0.2172393065449042,0.429281792199064,0.4737904653963307,0.20070136360595767,0.5473191414107412,0.5920174363165781,0.2667400869571981,0.7327029860018666,0.797881010594947,0.21973015434795495,28.676109655334134,15.00244140625,41.51289116043741,24.082058525033915,9.177271195005742,43.72549753744216,2.1060579599095477,1.333517597199189,2.464692302770218,147.67816091954023,90.0,183.5580191056054,0.7939732413754029,0.8555809089180453,0.17925671610655847
dev,DUKE,v2_remove_small_100,87,87,0.5807443797111141,0.6486178299930891,0.21792138101844458,0.43964413048910783,0.4799662481781687,0.2029826605822746,0.5654010502070037,0.6302417365564874,0.2704579843892708,0.7309998100560181,0.7958435207823961,0.2209439061566276,27.92339194520619,14.376220703125,40.82996277420491,24.082058525033915,9.177271195005742,43.72549753744216,2.0155792148404412,1.2770261564231415,2.3566243939819818,6.206896551724138,5.0,5.4091609009128865,0.8263244486074408,0.89575456836799,0.17606772003619614
dev,DUKE,v2_remove_small_1000,87,87,0.5884384463133308,0.6660908632883676,0.22865174367048963,0.45018244383400347,0.4993525008235735,0.21079521306279578,0.5771642062656179,0.654648862512364,0.2846626868572067,0.7260090541714588,0.7958435207823961,0.23225747455957418,27.21890268961174,13.981494969200588,40.4670589713485,24.082058525033915,9.177271195005742,43.72549753744216,1.9094415412198105,1.2570702256116935,2.2380165072286804,1.7241379310344827,2.0,0.9362177143489574,0.857731922103689,0.9652334972976255,0.1965845873083689
dev,DUKE,v2_remove_small_1000_fillholes,87,87,0.5933367215750471,0.6685138273168673,0.2307548378019786,0.4560235347200357,0.502080938602402,0.2138621024795602,0.5792847649126602,0.65470719051149,0.2845186535479284,0.7358935831274844,0.8048084759576202,0.23733435637701011,27.4387062369612,14.128866749621778,40.679449426534674,24.082058525033915,9.177271195005742,43.72549753744216,1.9221115065280963,1.2570702256116935,2.243329156072977,1.7241379310344827,2.0,0.9362177143489574,0.8583675165787304,0.9652819890842935,0.19615125219180266
dev,DUKE,v2_remove_small_100_fillholes,87,87,0.5855824922710545,0.6626343920111587,0.2199485627890897,0.44529136079928394,0.4954773683821901,0.2059093268567931,0.5675882249781561,0.6303329223181258,0.27029361858730583,0.7408934320739122,0.8048084759576202,0.22604463907024738,28.143438062004144,14.9273681640625,41.04377396632802,24.082058525033915,9.177271195005742,43.72549753744216,2.0282641887444677,1.2774449168921531,2.361757767239494,6.206896551724138,5.0,5.4091609009128865,0.8271767613205769,0.8960207408571317,0.1755994888260399
dev,DUKE,v2_remove_small_250,87,87,0.5849540422983422,0.6625959249970861,0.2176611385830722,0.4439324934708307,0.4954343547933652,0.2032835589727288,0.5741597266582373,0.6527933642351793,0.2735294692844772,0.7305077988209714,0.7958435207823961,0.22119783596301087,27.67298766052909,14.099690687191433,40.72639791814391,24.082058525033915,9.177271195005742,43.72549753744216,1.9776396265128955,1.268425460636516,2.314077939621114,3.32183908045977,3.0,2.4423313913076137,0.8418113601760517,0.9134466084024666,0.17371599777922508
dev,DUKE,v2_remove_small_250_fillholes,87,87,0.5898155868850469,0.6642592238434337,0.21973416012358077,0.4496549630266627,0.49729650820031107,0.20629972467923907,0.5763230204348774,0.6528522671867382,0.27334628083324414,0.7404014208388653,0.8048084759576202,0.2263093190334764,27.893033777327044,14.34141857262929,40.94045806967352,24.082058525033915,9.177271195005742,43.72549753744216,1.9903246004169226,1.2688442211055275,2.319256101218351,3.32183908045977,3.0,2.4423313913076137,0.8425848552131241,0.9149151741843086,0.17321920078417277
dev,DUKE,v2_remove_small_50,87,87,0.5775840847886486,0.6522420713535116,0.21784906150466432,0.4363534639020021,0.48394600950968863,0.20242237063208265,0.5594863356701659,0.6173725771715721,0.2690816677709498,0.7314332820115441,0.797881010594947,0.22081641492012202,28.122233106320348,14.560546875,40.969332249797134,24.082058525033915,9.177271195005742,43.72549753744216,2.041837194054621,1.3071110857664234,2.3851023475720567,11.218390804597702,9.0,10.584571139993763,0.816768815850671,0.8809403927340331,0.177065603095227
dev,DUKE,v2_remove_small_500,87,87,0.5852634162744564,0.6647009235212508,0.22536347492165185,0.446101078740938,0.4977917945349746,0.20840513223641594,0.5695278304248377,0.6450147445604527,0.2792411614477736,0.7280747408610239,0.7958435207823961,0.22722331852692432,27.459365704361385,13.981494969200588,40.62786055289158,24.082058525033915,9.177271195005742,43.72549753744216,1.947078753513489,1.2632014142335768,2.2939187671533916,2.264367816091954,2.0,1.4097647017502561,0.8427997383848025,0.9295081597183035,0.19553152357214373
dev,DUKE,v2_remove_small_500_fillholes,87,87,0.5901435437969492,0.666367567608326,0.22748020206663574,0.4518914837937779,0.49966358902452124,0.2114943224270781,0.5716610597041764,0.6477236800505849,0.27913314333673866,0.737968362878918,0.8048084759576202,0.2323043707928985,27.679320572089225,14.3206787109375,40.84142141537025,24.082058525033915,9.177271195005742,43.72549753744216,1.959761599673205,1.2636258214147662,2.299149636217374,2.264367816091954,2.0,1.4097647017502561,0.843501747127164,0.9317168095154802,0.195124907911662
dev,DUKE,v2_remove_small_50_fillholes,87,87,0.582411739161721,0.6579707045867637,0.21987784788502862,0.44196299246715487,0.49028043339706817,0.20533052596801674,0.5616905484893792,0.6174641148325359,0.26894158014055697,0.7413269040294383,0.8068459657701712,0.22590606232486588,28.34227922311831,15.1116943359375,41.18284035134252,24.082058525033915,9.177271195005742,43.72549753744216,2.0545221679586483,1.3247537337146489,2.3901705499946497,11.218390804597702,9.0,10.584571139993763,0.8176635228383966,0.8812393756760933,0.1766241673833466
dev,ISPY1,v1_lcc,52,52,0.5649559961072707,0.6655477189951977,0.3007657550849498,0.4468464838137563,0.49898531803517965,0.261820019425778,0.5810321738887209,0.6875135306678141,0.3130328500228537,0.6202775833555212,0.7227423020964852,0.3259814488136098,35.958490131637696,15.60734983773409,43.506322633401055,34.34497095889656,17.017724845896716,44.49070283292556,1.674609205185167,1.107092821972686,2.689688590611172,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v1_raw,52,52,0.5522562864347644,0.5617227139672435,0.228378993232755,0.41366510120456523,0.3905760489911686,0.21048482127093573,0.5193720124296725,0.5522636404728953,0.25864869733198026,0.7195750541931604,0.7978471591665006,0.22971340174791324,41.31257328559012,22.981812415036256,44.943877770597545,34.34497095889656,17.017724845896716,44.49070283292556,2.298178384043213,1.2482276797275556,3.524852710726334,118.86538461538461,84.5,97.20970435824707,0.8039835011014606,0.8554496712700832,0.19620782305206075
dev,ISPY1,v1v2_intersection,52,52,0.5580694430040908,0.5842275777422855,0.22479502352128078,0.41846248239552647,0.4128501729697034,0.20779947720545358,0.5365738124600095,0.5808169072594775,0.24929146981241068,0.7167178845011085,0.7978471591665006,0.2296928493441354,41.08162998354867,22.981812415036256,45.09225245243337,34.34497095889656,17.017724845896716,44.49070283292556,2.2041168141059413,1.2482276797275556,3.4593625466521716,116.42307692307692,83.5,98.97659579838613,0.8161049999345504,0.8602740873629267,0.1859897958951004
dev,ISPY1,v1v2_intersection_lcc,52,52,0.5672999799831822,0.6889106327556094,0.29776570075677744,0.44837716885861223,0.5254851761108937,0.2602507867810895,0.5950851492287947,0.687524326676388,0.3023923080379076,0.620609514242517,0.7226660599654332,0.3241540330365769,35.88613305270176,15.153133437239829,43.556519290649,34.34497095889656,17.017724845896716,44.49070283292556,1.6584700960147634,1.1070798883737831,2.6935798516178924,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v1v2_union_lcc,52,52,0.5793964835199372,0.6926811485220798,0.29118400806355754,0.4585161602631941,0.5299406351725165,0.2552568536408926,0.5927600323129248,0.6875135306678141,0.3025694688874666,0.6394510012476149,0.7301279057852514,0.31744190891274593,36.460684422903384,15.731934907583943,43.4864642022005,34.34497095889656,17.017724845896716,44.49070283292556,1.728308778610424,1.1098355876512764,2.6952406765454473,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p5,52,52,0.5698241697741685,0.6253187136648226,0.23513598710817094,0.43224429177492346,0.4549297972106655,0.21248177406005228,0.547481046269463,0.633747639410559,0.25672549605006717,0.7060001326533999,0.7978471591665006,0.25599893300315524,40.822064708362326,21.595871919515204,45.554900758715796,34.34497095889656,17.017724845896716,44.49070283292556,2.070125556510339,1.2752315824632332,3.375785043735893,107.98076923076923,77.5,101.06559515921765,0.8705865026630437,0.9112820280352044,0.13467937613149722
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p6,52,52,0.5696741286257709,0.6391089163335255,0.2511224335688031,0.43614053373899725,0.4696367216725241,0.22264132942119777,0.5567793154429993,0.6541300835000249,0.2658716234014614,0.6892624882006916,0.7744302716575485,0.274354125938442,40.11159663737947,21.595871919515204,45.84934003489543,34.34497095889656,17.017724845896716,44.49070283292556,2.004082304333472,1.2482460321678182,3.3784501668657776,93.65384615384616,69.5,92.8796152344179,0.9058792754459534,0.9345380774283156,0.09815383656175794
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p7,52,52,0.5600509225132249,0.6391089163335255,0.2704319400922999,0.431387888331698,0.4696367216725241,0.23323405373844447,0.552818444466192,0.6541300835000249,0.2776673571253644,0.6567041140167948,0.7443500541451495,0.3030010575242738,39.331983960204404,18.097430560428048,45.70577674507537,34.34497095889656,17.017724845896716,44.49070283292556,1.9339279276790096,1.2482460321678182,3.3504026849124995,86.25,49.0,93.57955093363708,0.9256455263456084,0.9474383689488568,0.07807478712490619
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p8,52,52,0.5620863808334586,0.6419367371997721,0.28214426799405257,0.4372207592567193,0.47272041432004336,0.24361393500683218,0.5608803023040114,0.6635994621063426,0.28781148691532865,0.6405963471052195,0.7301734141122351,0.3152153214915887,39.04645084702937,15.297370318702903,45.852727595468735,34.34497095889656,17.017724845896716,44.49070283292556,1.8860848136127413,1.2436543153124937,3.3206736227544553,83.75,47.5,95.25607900934877,0.9434030753269222,0.9793111259225555,0.0651542768204036
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p9,52,52,0.5737167266244098,0.6790430928155834,0.288040668664403,0.4511902516159393,0.5140644974069847,0.2501292698771036,0.5820368679068101,0.6860550289104624,0.296244975348185,0.6393554961298042,0.7301065423722325,0.3174120077041563,37.4537819409419,15.297370318702903,45.068893458027375,34.34497095889656,17.017724845896716,44.49070283292556,1.7431879823323517,1.1304141781991874,2.692975715791424,52.32692307692308,1.0,84.22791702299887,0.9822623541634575,1.0,0.028307181142628864
dev,ISPY1,v2_cond_lcc_largestfrac_le_0p95,52,52,0.5786651567127783,0.6926777611569193,0.29052686243338327,0.457444660849676,0.5299368388135235,0.2541896431234924,0.5913342368740842,0.6860550289104624,0.30137761196097645,0.6390747955379456,0.7301065423722325,0.3173843287749132,36.70922818386316,15.297370318702903,44.15674800304289,34.34497095889656,17.017724845896716,44.49070283292556,1.7240325421790803,1.1142086711751806,2.6932646159369034,28.923076923076923,1.0,69.21459841308163,0.995996323319337,1.0,0.00784547014393972
dev,ISPY1,v2_cond_lcc_ncomp_ge_2,52,52,0.5798426879342452,0.6926777611569193,0.2911430622654255,0.4589259022921694,0.5299368388135235,0.2550243210631537,0.5939556274447152,0.687524326676388,0.3026347677070104,0.6388397532618175,0.7301065423722325,0.3173757812666846,36.428165283890074,15.277718507089684,43.502988760019676,34.34497095889656,17.017724845896716,44.49070283292556,1.719844527252935,1.1098355876512764,2.6942368992972674,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_cond_lcc_ncomp_ge_3,52,52,0.5798426879342452,0.6926777611569193,0.2911430622654255,0.4589259022921694,0.5299368388135235,0.2550243210631537,0.5939556274447152,0.687524326676388,0.3026347677070104,0.6388397532618175,0.7301065423722325,0.3173757812666846,36.428165283890074,15.277718507089684,43.502988760019676,34.34497095889656,17.017724845896716,44.49070283292556,1.719844527252935,1.1098355876512764,2.6942368992972674,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_cond_lcc_ncomp_ge_4,52,52,0.5798426879342452,0.6926777611569193,0.2911430622654255,0.4589259022921694,0.5299368388135235,0.2550243210631537,0.5939556274447152,0.687524326676388,0.3026347677070104,0.6388397532618175,0.7301065423722325,0.3173757812666846,36.428165283890074,15.277718507089684,43.502988760019676,34.34497095889656,17.017724845896716,44.49070283292556,1.719844527252935,1.1098355876512764,2.6942368992972674,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_cond_lcc_ncomp_ge_5,52,52,0.5798087020600925,0.6926777611569193,0.2911205390494871,0.45888104310711714,0.5299368388135235,0.25499457127002845,0.5938939501067805,0.687524326676388,0.3026059535577633,0.6388397532618175,0.7301065423722325,0.3173757812666846,36.428450505271826,15.277718507089684,43.502767886101324,34.34497095889656,17.017724845896716,44.49070283292556,1.719937541856228,1.1098355876512764,2.6942152475887307,1.0576923076923077,1.0,0.4160251471689217,0.9999159922712889,1.0,0.0006057883468058575
dev,ISPY1,v2_cond_lcc_predvol_gt_q75,52,52,0.5693646499540054,0.60915158775375,0.23711754066822263,0.43309256865025997,0.4380229904067342,0.2188036031866593,0.5428704628805224,0.5949260966502505,0.26813440222844487,0.7175958971369242,0.7978471591665006,0.2388722458453128,39.0654833782041,22.981812415036256,42.47816464298047,34.34497095889656,17.017724845896716,44.49070283292556,2.120912519848914,1.2031548400946317,2.8761263373133876,54.15384615384615,30.0,76.52357950469359,0.8539889362137754,0.9437241594284381,0.19674140460123185
dev,ISPY1,v2_cond_lcc_predvol_gt_q85,52,52,0.5690492680932437,0.60915158775375,0.2340845038719807,0.4319546522276045,0.4380229904067342,0.216265413436814,0.5418164274848716,0.5949260966502505,0.2653503785107495,0.7186747771303549,0.7978471591665006,0.23571057740409265,39.389113672401926,22.981812415036256,42.58695452794935,34.34497095889656,17.017724845896716,44.49070283292556,2.1302477796682733,1.2370449261274183,2.8753486420568026,64.71153846153847,43.0,81.70639366790202,0.8482125615311271,0.9293167278458678,0.19392856053944071
dev,ISPY1,v2_cond_lcc_predvol_gt_q90,52,52,0.5649424065896872,0.60915158775375,0.23086805996227736,0.42665182276845476,0.4380229904067342,0.21149719087115987,0.5351724875513015,0.5808169072594775,0.26129723829000373,0.718784520544208,0.7978471591665006,0.23577810139553232,40.033378189409554,22.981812415036256,42.961598441860126,34.34497095889656,17.017724845896716,44.49070283292556,2.144261150549983,1.2716698992651652,2.8722801651575995,84.07692307692308,65.0,90.76533979440592,0.8388233207232925,0.910985839366041,0.18957234784784432
dev,ISPY1,v2_cond_lcc_predvol_gt_q95,52,52,0.5689231736174825,0.60915158775375,0.2209422198764639,0.42845613526860526,0.4380229904067342,0.20631522441880062,0.5357077842623977,0.5808169072594775,0.25400288389433584,0.7344797146997002,0.8059797929159583,0.21303124551018474,41.15361391422794,22.981812415036256,43.88510600603523,34.34497095889656,17.017724845896716,44.49070283292556,2.268954298327551,1.2716698992651652,3.474536506159994,101.48076923076923,76.0,96.22349197176237,0.8256569746676566,0.879355879096335,0.186204386219949
dev,ISPY1,v2_lcc,52,52,0.5798426879342452,0.6926777611569193,0.2911430622654255,0.4589259022921694,0.5299368388135235,0.2550243210631537,0.5939556274447152,0.687524326676388,0.3026347677070104,0.6388397532618175,0.7301065423722325,0.3173757812666846,36.428165283890074,15.277718507089684,43.502988760019676,34.34497095889656,17.017724845896716,44.49070283292556,1.719844527252935,1.1098355876512764,2.6942368992972674,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_lcc_fillholes,52,52,0.5841608424972003,0.6960615598019738,0.2941895432919646,0.46486533979977107,0.5338881095467451,0.25992253250930164,0.594939414686299,0.6875536961544642,0.30305226085618925,0.6463104260122738,0.7337745399563869,0.3212748499375248,36.72570176460837,16.161605197100116,43.84576137638744,34.34497095889656,17.017724845896716,44.49070283292556,1.7305795972926181,1.1281125663173648,2.7032194324274865,1.0,1.0,0.0,1.0,1.0,0.0
dev,ISPY1,v2_lcc_intersect_v1,52,52,0.5679315848108601,0.6887055618508862,0.29675370383658595,0.4487251564601629,0.5252443123341324,0.2596992093054581,0.5956362764293224,0.687524326676388,0.30252085359867564,0.6209839058561448,0.7226660599654332,0.3234915091785909,35.92374150745422,15.153133437239829,43.552806197416615,34.34497095889656,17.017724845896716,44.49070283292556,1.661529184656104,1.1070798883737831,2.6937243376939874,2.5576923076923075,1.0,10.121639527615992,0.9939617770106535,1.0,0.035495432467040795
dev,ISPY1,v2_lcc_union_v1_lcc,52,52,0.5769090802819071,0.6655626507396606,0.2900964214483245,0.4555524553836189,0.49900178705086173,0.2542061082017337,0.5894254647264633,0.6875135306678141,0.30270012646997396,0.6394510012476149,0.7301279057852514,0.31744190891274593,36.50820434149188,15.731934907583943,43.4541044733375,34.34497095889656,17.017724845896716,44.49070283292556,1.7374380038455084,1.1098355876512764,2.6947314493417225,1.0192307692307692,1.0,0.1386750490563073,0.9949943554203643,1.0,0.036096216397249144
dev,ISPY1,v2_raw,52,52,0.5679373748272065,0.60915158775375,0.2199933657738202,0.42713234645954995,0.4380229904067342,0.20490717463567237,0.5333221251608153,0.5808169072594775,0.25107310059802523,0.7345868332879176,0.8059797929159583,0.2129682368703524,41.63210981620317,22.981812415036256,45.19202054540034,34.34497095889656,17.017724845896716,44.49070283292556,2.2717516406084814,1.2752315824632332,3.4734398789760945,117.8076923076923,83.5,98.90955235724866,0.8226743228430615,0.879355879096335,0.18386329757310582
dev,ISPY1,v2_remove_small_100,52,52,0.5752593831420391,0.6259281664481557,0.22070467458167822,0.43473595032218615,0.45565750529374327,0.2061060837634586,0.546599402431933,0.6075600475974957,0.25298357185210185,0.733475921810387,0.8059797929159583,0.2152144822210754,40.730874597682686,22.360477258922764,44.69944486270677,34.34497095889656,17.017724845896716,44.49070283292556,2.1916623259267847,1.2336339070839775,3.378542495188667,4.519230769230769,3.0,3.9182348197324903,0.8493170988751875,0.9100072560060114,0.17882345482446205
dev,ISPY1,v2_remove_small_1000,52,52,0.5820825317885088,0.6334102490547519,0.2322875867696607,0.4446439986342121,0.4635377308341916,0.21523985856753136,0.5640580906299708,0.6233970705876014,0.2631985598198,0.720002820563944,0.8059797929159583,0.23877491790808372,39.908470957475785,22.033276539057262,44.529818089034165,34.34497095889656,17.017724845896716,44.49070283292556,2.0601451618306332,1.2169247511705419,3.29676615381572,1.6153846153846154,1.0,0.7959171834405433,0.89420673317718,1.0,0.16427786442241368
dev,ISPY1,v2_remove_small_1000_fillholes,52,52,0.5867694314758829,0.6382038541974786,0.23463794850089806,0.4504438758317701,0.46868271629652763,0.219416543246816,0.5653904139358086,0.6248731478879073,0.2632198146537492,0.729927379765546,0.813499843950586,0.24303224498790987,40.2311696010902,22.280699789943174,44.87339133546245,34.34497095889656,17.017724845896716,44.49070283292556,2.0742988632726695,1.2207909877900978,3.31082039212885,1.6153846153846154,1.0,0.7959171834405433,0.8941547007116698,1.0,0.16444591099195088
dev,ISPY1,v2_remove_small_100_fillholes,52,52,0.5799178900921175,0.6306878475975787,0.22317906744573154,0.44044508581512104,0.46070606947008397,0.21045009530750647,0.5479913038215387,0.6090618950008728,0.253073560363982,0.7434004810119892,0.813499843950586,0.21931063016855123,41.054237363603775,22.609136475023114,45.041371282134264,34.34497095889656,17.017724845896716,44.49070283292556,2.20591379066714,1.2492037718161582,3.3921477476993527,4.519230769230769,3.0,3.9182348197324903,0.8493891960971989,0.9106243878253166,0.17895858393206224
dev,ISPY1,v2_remove_small_250,52,52,0.5782050448485481,0.6293552081234104,0.22041416104766598,0.4376318298195671,0.4592441500406934,0.20588581741826134,0.5524560598504112,0.6182625973317686,0.2538702404942001,0.7331456544995002,0.8059797929159583,0.21595758433019188,40.46537926474187,22.033276539057262,44.62655207854581,34.34497095889656,17.017724845896716,44.49070283292556,2.155785445821501,1.2299492251700561,3.3436553296809466,2.6346153846153846,2.0,1.5845930528965737,0.8615982356571519,0.9139341894915858,0.17592497883331826
dev,ISPY1,v2_remove_small_250_fillholes,52,52,0.5828744031624395,0.6341309640942173,0.22285061668282097,0.4433595747943106,0.46433738157688564,0.21018424015868967,0.5538409433995988,0.6197397598509319,0.2539315376372932,0.7430702137011024,0.813499843950586,0.2200535504987044,40.788665149717005,22.280699789943174,44.96893768659423,34.34497095889656,17.017724845896716,44.49070283292556,2.1699865081081167,1.2482874406173456,3.3573221068866723,2.6346153846153846,2.0,1.5845930528965737,0.8616401363880534,0.914524388976898,0.17604667411549188
dev,ISPY1,v2_remove_small_50,52,52,0.5737720416653291,0.6233069917012715,0.2204013377308032,0.4331434072830342,0.4529235189496207,0.20573014513153595,0.5437365566581527,0.6040396213048211,0.2523594022569929,0.7337288705891647,0.8059797929159583,0.2147534835732468,40.919511055714445,22.55056008786196,44.8191768262207,34.34497095889656,17.017724845896716,44.49070283292556,2.2069949437608014,1.2419272975948128,3.402231134966653,7.423076923076923,5.0,7.258115549321334,0.8437212518491711,0.9082180862830309,0.1795520356714158
dev,ISPY1,v2_remove_small_500,52,52,0.5817889494906211,0.6334102490547519,0.21872437525293248,0.4408585425400752,0.4635377308341916,0.20479134477265784,0.5578253284367695,0.6233970705876014,0.2533400777123878,0.7330443506404672,0.8059797929159583,0.21615871198554157,40.19983879204075,22.033276539057262,44.570520917467476,34.34497095889656,17.017724845896716,44.49070283292556,2.113508245605294,1.227783637219045,3.3124294317872702,1.9230769230769231,2.0,0.9870962335856491,0.8724691731307594,0.933723328994297,0.16843889523430328
dev,ISPY1,v2_remove_small_500_fillholes,52,52,0.5864604555349888,0.6382038541974786,0.2211241719704024,0.4465971595262645,0.46868271629652763,0.2090590108889534,0.5591954135493922,0.6248731478879073,0.2533789702531681,0.7429689098420694,0.813499843950586,0.2202548904897569,40.522876944141736,22.280699789943174,44.91402365710743,34.34497095889656,17.017724845896716,44.49070283292556,2.127689297363538,1.2353387845909032,3.326308354354871,1.9230769230769231,2.0,0.9870962335856491,0.8724887990959307,0.9348561930548226,0.16858020850629934
dev,ISPY1,v2_remove_small_50_fillholes,52,52,0.5784250486709294,0.6279200455671675,0.2228984876918759,0.4388424509262591,0.45779298571923066,0.2101064529064651,0.545135415552788,0.6055490433675725,0.25246493215672006,0.7436534297907668,0.813499843950586,0.21884778963477242,41.242873821635534,22.79921930396231,45.16081626063899,34.34497095889656,17.017724845896716,44.49070283292556,2.2212464085011567,1.2511124256034902,3.4158354534500326,7.423076923076923,5.0,7.258115549321334,0.8438184960495303,0.9088536095680919,0.1796958901503586
dev,NACT,v1_lcc,20,20,0.5925669066506912,0.7332298115009941,0.3227534041988714,0.48637589811724224,0.5788308608159121,0.3032006304451195,0.6234416005631869,0.7804317371143284,0.3667553820349191,0.6879289125624064,0.7893707984432126,0.2985476872552314,30.17437281395571,15.438153743613658,31.236978024055645,27.32588650143428,9.669671342106085,38.05059624213151,2.19858192800599,1.0723875579197566,3.6486679086455394,1.0,1.0,0.0,1.0,1.0,0.0
dev,NACT,v1_raw,20,20,0.5416656399355286,0.6167858794802059,0.25054452121911724,0.4071570960033141,0.44599971219986556,0.22124807311638084,0.5255698617558872,0.5219193731658069,0.3110287513754719,0.7291948331035495,0.8056747723360222,0.2502977707842842,33.1938697878167,24.243525869555743,30.820517766858718,27.32588650143428,9.669671342106085,38.05059624213151,2.6031268959799077,1.4598849139955048,3.7993690336478716,70.45,63.5,45.868777363715566,0.8246752536110943,0.9169575086297115,0.19099136053269772
dev,NACT,v1v2_intersection,20,20,0.5421361631145636,0.6168682866643059,0.24762862334154723,0.4067410975153364,0.44608594093391907,0.21847783958722172,0.5303355280342839,0.5219193731658069,0.3096994127352783,0.7225818993518878,0.8056747723360222,0.2561609125494132,32.6985645987325,24.243525869555743,30.703296795425754,27.32588650143428,9.669671342106085,38.05059624213151,2.5550772554665335,1.450385758297989,3.8092665893139466,67.8,61.5,44.02104759747259,0.8172486774051618,0.9169575086297115,0.1952806627055752
dev,NACT,v1v2_intersection_lcc,20,20,0.5949469406006662,0.7267301615036521,0.31936106245383616,0.4874860574855915,0.5707673463824183,0.3000784826901176,0.6329123630171962,0.7804435425714218,0.3611018398318158,0.681347602519315,0.7893195689350159,0.3025499861300613,29.680582551201518,15.438153743613658,31.104088389025016,27.32588650143428,9.669671342106085,38.05059624213151,2.1484732558240505,0.9925137922901498,3.660331714672653,1.0,1.0,0.0,1.0,1.0,0.0
dev,NACT,v1v2_union_lcc,20,20,0.5928702257046203,0.7332298115009941,0.32251715091200567,0.4866026628721959,0.5788308608159121,0.3030015333522048,0.6235858016411502,0.7804317371143284,0.3665800540876306,0.6886054427337429,0.7893707984432126,0.29807574325243513,30.183012177774696,15.438153743613658,31.23649767010238,27.32588650143428,9.669671342106085,38.05059624213151,2.2000046179968034,1.0723875579197566,3.648536042014113,1.0,1.0,0.0,1.0,1.0,0.0
dev,NACT,v2_cond_lcc_largestfrac_le_0p5,20,20,0.5721800570630837,0.6807654056716088,0.2726948974497129,0.44615774971931843,0.5163367707470377,0.2535481805228654,0.5745315042114304,0.6215280498090658,0.3292093987410676,0.722618983334854,0.8056747723360222,0.25489844774373677,32.260561276745825,24.243525869555743,31.092113319516514,27.32588650143428,9.669671342106085,38.05059624213151,2.460633651166927,1.272424365045671,3.83285759999276,63.35,59.0,48.28345581317848,0.8637933121546426,0.950446143587403,0.17262600689798166
dev,NACT,v2_cond_lcc_largestfrac_le_0p6,20,20,0.5693603894148211,0.7059241782775403,0.3065954048532919,0.45465518782244796,0.5455424467066115,0.2820236390514564,0.5898345282777632,0.6908370294998202,0.35078942865995294,0.6829148154537696,0.7893195689350159,0.300878868258191,31.53742772829667,20.89022957578054,31.59159984019109,27.32588650143428,9.669671342106085,38.05059624213151,2.3182421678941116,1.0858101969674316,3.864110911091136,56.3,54.5,53.24135709449147,0.9336833753129689,0.9865685567038354,0.10192267975104903
dev,NACT,v2_cond_lcc_largestfrac_le_0p7,20,20,0.5799886520621664,0.7156726156273987,0.31491604101871096,0.4696792572340211,0.5572458526176347,0.29442193348825246,0.6069847422933164,0.7502048457138774,0.35788500254359046,0.6829148154537696,0.7893195689350159,0.300878868258191,30.999537039175113,15.511322684564949,31.73701569192441,27.32588650143428,9.669671342106085,38.05059624213151,2.2877574382779726,1.014009505638894,3.8723381759192916,52.05,41.0,54.13090857502666,0.9525467200891399,0.9881058559871339,0.0718066587437273
