strict_phase_group,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
both_good,v1_small100_error_1_minus,152,0.41918993335720456,0.24643449413291213,0.34967832085055794,,,,,,,,,,,,,25.46851243356461,52.15256432958891,10.122149232407725,,,,,,
both_good,v2_raw_error_1_minus,152,0.42683423224409,0.2456420850826091,0.3569423729932393,,,,,,,,,,,,,25.46851243356461,52.15256432958891,10.122149232407725,,,,,,
both_good,v2_lcc_error_1_minus,152,0.4052703642227883,0.29390896248624054,0.29848800933567415,,,,,,,,,,,,,25.46851243356461,52.15256432958891,10.122149232407725,,,,,,
both_good,v2_small50_error_1_minus,152,0.41932459299582414,0.246552698087483,0.3506160565189467,,,,,,,,,,,,,25.46851243356461,52.15256432958891,10.122149232407725,,,,,,
both_good,v2_small100_error_1_minus,152,0.4165878202898021,0.2468536068021653,0.3462264605677847,,,,,,,,,,,,,25.46851243356461,52.15256432958891,10.122149232407725,,,,,,
compatible_not_both_good,v1_raw,215,0.5273261238768919,0.2290002551167668,0.5581757508342603,0.38956134519784036,0.20607350445161288,0.3871316154914365,0.4892885740095828,0.2561756913102335,0.5072313154932017,0.7316736487464889,0.23686892386376593,0.8065126845891708,32.212677794006446,45.39905509633129,16.302396898340394,25.381876169296287,52.9777858881421,7.687228000944466,4.279902366664523,14.579595435908185,1.505438401775805,0.7684396711392881,0.1981640795131103,0.8322304035790847
compatible_not_both_good,v1_lcc,215,0.5498249006726261,0.29702315063592444,0.6631554737810488,0.4313886318886655,0.25959167211726836,0.4960602828338437,0.5622494189290095,0.318336697364444,0.6618504435994931,0.6381817806791155,0.3264310664726628,0.7586930455635491,24.875656659114686,33.480083375556745,12.116312438145664,25.381876169296287,52.9777858881421,7.687228000944466,2.8381207254746643,8.844920754654135,1.1640831758034025,,,
compatible_not_both_good,v2_raw,215,0.5411885582116642,0.22928886297800222,0.5676481012325908,0.40327177797275565,0.20912764331638073,0.3963049176121263,0.513004782349398,0.2613813274699946,0.5466647673560301,0.725889784816114,0.23278719738464526,0.8019371881420605,30.108563833440048,40.86058414675717,15.20263671875,25.381876169296287,52.9777858881421,7.687228000944466,3.757472805812754,11.942251972197612,1.413895486935867,0.7786968108544237,0.19760761436254065,0.851221317542561
compatible_not_both_good,v2_lcc,215,0.5588746196953286,0.2987491593528266,0.6687761042905961,0.4414049387043448,0.26320494650657766,0.5023768777334094,0.5842247362208676,0.32493119245171276,0.689102585566099,0.6267489131530912,0.3277574323401586,0.7457627118644068,23.78260429801627,31.896715933306798,11.163330078125,25.381876169296287,52.9777858881421,7.687228000944466,2.5417050253221585,7.617657100537695,1.136312752949281,,,
compatible_not_both_good,v1_small50,215,0.5373325281269576,0.23081449253950645,0.5673880918086758,0.39983598870947235,0.20948281870025298,0.3960514976627582,0.5061616928078435,0.26030960054511965,0.5321047900346731,0.7296083925711639,0.23833970245139183,0.8065126845891708,31.21591218633417,44.596314583580615,15.329940795898438,25.381876169296287,52.9777858881421,7.687228000944466,4.120744230367297,14.35536593889328,1.4366259711431746,,,
compatible_not_both_good,v1_small100,215,0.5407254934541749,0.2317277112804753,0.5701238655174382,0.4034490331998316,0.2109814417052365,0.3987225548902195,0.5117301906880157,0.2619584619459037,0.5430187279807157,0.72907417621931,0.2386573606467553,0.8065126845891708,30.94371363473464,44.39599802483929,15.055268187767023,25.381876169296287,52.9777858881421,7.687228000944466,4.075435488446544,14.28914402659397,1.4061757719714965,,,
compatible_not_both_good,v2_small50,215,0.5509140058393243,0.23066665599482017,0.5787106446776612,0.41334583722899676,0.21215361030521246,0.4071729957805907,0.5301653515123542,0.26502198436915575,0.5614464490150408,0.7235380263840384,0.23440936001467044,0.8010396975425331,29.14997780116197,40.07062534925699,14.582531120395288,25.381876169296287,52.9777858881421,7.687228000944466,3.6075828505132237,11.730869991974856,1.357584826303231,,,
compatible_not_both_good,v2_small100,215,0.5538149605828684,0.23115591401527374,0.5875683336707835,0.4163989775724792,0.2131065451876047,0.4159977064220183,0.5351140988016612,0.26608318996676317,0.570075015205785,0.7228831757348826,0.23474348555374078,0.8010396975425331,28.897474621054027,39.87736489327206,14.582531120395288,25.381876169296287,52.9777858881421,7.687228000944466,3.567059217776642,11.678778637968701,1.350648025308705,,,
compatible_not_both_good,kin_v1_raw,215,0.5273261238768919,0.2290002551167668,0.5581757508342603,,,,0.4892885740095828,0.2561756913102335,0.5072313154932017,0.7316736487464889,0.23686892386376593,0.8065126845891708,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_v1_lcc,215,0.5498249006726261,0.29702315063592444,0.6631554737810488,,,,0.5622494189290095,0.318336697364444,0.6618504435994931,0.6381817806791155,0.3264310664726628,0.7586930455635491,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_v2_raw,215,0.5411885582116642,0.22928886297800222,0.5676481012325908,,,,0.513004782349398,0.2613813274699946,0.5466647673560301,0.725889784816114,0.23278719738464526,0.8019371881420605,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_v2_lcc,215,0.5588746196953286,0.2987491593528266,0.6687761042905961,,,,0.5842247362208676,0.32493119245171276,0.689102585566099,0.6267489131530912,0.3277574323401586,0.7457627118644068,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_v2_kinetic_cc,215,0.24978388876473034,0.3415900116206652,0.0,,,,0.31068001982594967,0.3796815630681749,0.0,0.26999309849739644,0.3730479772235026,0.0,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_delta_v2_lcc_minus_raw,215,0.01768606148366429,0.1445017245385387,0.0182448179616838,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,kin_delta_kineticcc_minus_lcc,215,-0.30909073093059825,0.38355499284724776,-0.0245189993193778,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v1_raw_error_1_minus,215,0.472673876123108,0.2290002551167668,0.4418242491657397,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v1_lcc_error_1_minus,215,0.45017509932737376,0.29702315063592444,0.3368445262189512,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v1_small50_error_1_minus,215,0.46266747187304247,0.23081449253950645,0.4326119081913242,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v1_small100_error_1_minus,215,0.4592745065458252,0.2317277112804753,0.4298761344825618,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v2_raw_error_1_minus,215,0.45881144178833566,0.22928886297800222,0.4323518987674092,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v2_lcc_error_1_minus,215,0.44112538030467147,0.2987491593528266,0.3312238957094039,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v2_small50_error_1_minus,215,0.4490859941606758,0.23066665599482014,0.4212893553223388,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
compatible_not_both_good,v2_small100_error_1_minus,215,0.44618503941713167,0.23115591401527374,0.4124316663292164,,,,,,,,,,,,,25.381876169296287,52.9777858881421,7.687228000944466,,,,,,
poor_or_missing,v1_raw,159,0.5522927114024011,0.22901278869986122,0.5902930769744309,0.41494016954731855,0.2153474974607612,0.4187346088274294,0.5196841673534758,0.26799203594814,0.5385524372230428,0.7341957759560521,0.23184710822438342,0.8095245365987724,36.000712829015534,34.29729695171829,25.9230892174595,30.29559842768512,38.559872058331656,14.904794040194249,2.5762414065625463,5.596498882697825,1.3894048121570284,0.8012863399337986,0.18142448737782588,0.8549944437584887
poor_or_missing,v1_lcc,159,0.5707229285618859,0.3001513839637292,0.6799971125388002,0.45442464430835267,0.2675837748459335,0.5151482008093623,0.5863180017158108,0.3262186264857775,0.7062702581871019,0.6513527042936565,0.32633876375641635,0.7907482148401118,30.66498726145649,32.37617318956913,19.400047636411188,30.29559842768512,38.559872058331656,14.904794040194249,2.03075553051927,5.081533988028431,1.10051993067591,,,
poor_or_missing,v2_raw,159,0.5577260005724604,0.22937154406619675,0.6058327932598834,0.4202799611653511,0.21505279643186478,0.4345481591669766,0.5308850312595363,0.2700208309544053,0.5493758246219426,0.7309648891873908,0.23339382563313768,0.8095245365987724,35.54503516490515,34.162477322812634,24.418441485071256,30.29559842768512,38.559872058331656,14.904794040194249,2.5203706804218338,5.576411502456519,1.404077520298702,0.8012735045659687,0.18133929611186878,0.8549733306993283
poor_or_missing,v2_lcc,159,0.5740193997441443,0.30156493218433617,0.6918793503480278,0.45816330724575594,0.2681699598777658,0.5289109613338063,0.5958929061711227,0.32796154652188725,0.7064598468486157,0.644956901086944,0.33052363933091716,0.783297180043384,30.39500048058433,32.37708023799074,19.400047636411188,30.29559842768512,38.559872058331656,14.904794040194249,1.968035602815191,5.049277526858581,1.0989076761933263,,,
poor_or_missing,v1_small50,159,0.55897573394676,0.23109149371577875,0.6015920894473046,0.4222331933005463,0.21810089907401795,0.4301978592280246,0.5314792075244669,0.27112843743914067,0.551040197461213,0.7321106489039427,0.23488735623356963,0.8089674771076729,35.069545098241456,33.599032214584035,25.796821836762803,30.29559842768512,38.559872058331656,14.904794040194249,2.484297540299487,5.345499502120098,1.347999081796618,,,
poor_or_missing,v1_small100,159,0.5606936539583774,0.23141467787251804,0.6065596267325374,0.4240541185385591,0.21858760782811437,0.4352964349025015,0.5346227317435011,0.27186008738530515,0.554335208500759,0.7314586403873405,0.23515185312342365,0.8089674771076729,34.87194402024658,33.48085648455728,25.768224694793165,30.29559842768512,38.559872058331656,14.904794040194249,2.465950239256698,5.335422922994041,1.339123115770143,,,
poor_or_missing,v2_small50,159,0.5644882197931564,0.23168226403711567,0.6086264402668283,0.42778571583043973,0.21807871010145036,0.4374284935984745,0.5433216570539053,0.2734169269148365,0.5645106878891035,0.7288742317901132,0.23634392587006217,0.8089674771076729,34.62662786880249,33.46155288320087,24.05823709894321,30.29559842768512,38.559872058331656,14.904794040194249,2.4301863330907256,5.324858084467618,1.3537357534824823,,,
poor_or_missing,v2_small100,159,0.5663663507720729,0.23209066179604793,0.6140022177188086,0.4298109134666834,0.21867070434622188,0.443003751931141,0.5468662873688038,0.274251121001285,0.5717746314162804,0.7282122388372689,0.2366098644829938,0.8089674771076729,34.43139262817366,33.349770543758865,24.01062965815072,30.29559842768512,38.559872058331656,14.904794040194249,2.411451206039866,5.315012672669921,1.3537357534824823,,,
poor_or_missing,kin_v1_raw,159,0.5522927114024011,0.22901278869986122,0.5902930769744309,,,,0.5196841673534758,0.26799203594814,0.5385524372230428,0.7341957759560521,0.23184710822438342,0.8095245365987724,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_v1_lcc,159,0.5707229285618859,0.3001513839637292,0.6799971125388002,,,,0.5863180017158108,0.3262186264857775,0.7062702581871019,0.6513527042936565,0.32633876375641635,0.7907482148401118,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_v2_raw,159,0.5577260005724604,0.22937154406619675,0.6058327932598834,,,,0.5308850312595363,0.2700208309544053,0.5493758246219426,0.7309648891873908,0.23339382563313768,0.8095245365987724,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_v2_lcc,159,0.5740193997441443,0.30156493218433617,0.6918793503480278,,,,0.5958929061711227,0.32796154652188725,0.7064598468486157,0.644956901086944,0.33052363933091716,0.783297180043384,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_v2_kinetic_cc,159,0.277736741385829,0.36160159741902154,0.0,,,,0.3420805547150801,0.3979540705760992,0.0,0.29872252678612904,0.39644880476640165,0.0,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_delta_v2_lcc_minus_raw,159,0.01629339917168399,0.1454528650207875,0.0158066426749794,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,kin_delta_kineticcc_minus_lcc,159,-0.29628265835831524,0.43513707181203404,-0.2146449624141474,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v1_raw_error_1_minus,159,0.4477072885975989,0.22901278869986122,0.4097069230255691,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v1_lcc_error_1_minus,159,0.4292770714381141,0.3001513839637292,0.3200028874611997,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v1_small50_error_1_minus,159,0.44102426605323986,0.23109149371577875,0.3984079105526954,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v1_small100_error_1_minus,159,0.4393063460416225,0.23141467787251804,0.3934403732674626,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v2_raw_error_1_minus,159,0.4422739994275397,0.22937154406619673,0.3941672067401166,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v2_lcc_error_1_minus,159,0.4259806002558557,0.3015649321843362,0.3081206496519721,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v2_small50_error_1_minus,159,0.4355117802068435,0.23168226403711567,0.3913735597331716,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
poor_or_missing,v2_small100_error_1_minus,159,0.43363364922792696,0.23209066179604793,0.3859977822811914,,,,,,,,,,,,,30.29559842768512,38.559872058331656,14.904794040194249,,,,,,
