v2_raw_volume_ratio_bin,n,v1_raw_dice_mean,v1_raw_dice_std,v1_raw_dice_median,v1_raw_dice_q25,v1_raw_dice_q75,v1_lcc_dice_mean,v1_lcc_dice_std,v1_lcc_dice_median,v1_lcc_dice_q25,v1_lcc_dice_q75,v2_raw_dice_mean,v2_raw_dice_std,v2_raw_dice_median,v2_raw_dice_q25,v2_raw_dice_q75,v2_lcc_dice_mean,v2_lcc_dice_std,v2_lcc_dice_median,v2_lcc_dice_q25,v2_lcc_dice_q75,v2_raw_precision_mean,v2_raw_precision_std,v2_raw_precision_median,v2_raw_precision_q25,v2_raw_precision_q75,v2_raw_recall_mean,v2_raw_recall_std,v2_raw_recall_median,v2_raw_recall_q25,v2_raw_recall_q75,v2_lcc_precision_mean,v2_lcc_precision_std,v2_lcc_precision_median,v2_lcc_precision_q25,v2_lcc_precision_q75,v2_lcc_recall_mean,v2_lcc_recall_std,v2_lcc_recall_median,v2_lcc_recall_q25,v2_lcc_recall_q75,delta_v2_raw_minus_v1_raw_dice_mean,delta_v2_raw_minus_v1_raw_dice_std,delta_v2_raw_minus_v1_raw_dice_median,delta_v2_raw_minus_v1_raw_dice_q25,delta_v2_raw_minus_v1_raw_dice_q75,delta_v2_lcc_minus_v2_raw_dice_mean,delta_v2_lcc_minus_v2_raw_dice_std,delta_v2_lcc_minus_v2_raw_dice_median,delta_v2_lcc_minus_v2_raw_dice_q25,delta_v2_lcc_minus_v2_raw_dice_q75,v2_raw_pred_to_gt_vol_ratio_mean,v2_raw_pred_to_gt_vol_ratio_std,v2_raw_pred_to_gt_vol_ratio_median,v2_raw_pred_to_gt_vol_ratio_q25,v2_raw_pred_to_gt_vol_ratio_q75,v2_raw_n_components_mean,v2_raw_n_components_std,v2_raw_n_components_median,v2_raw_n_components_q25,v2_raw_n_components_q75,v2_raw_largest_component_fraction_mean,v2_raw_largest_component_fraction_std,v2_raw_largest_component_fraction_median,v2_raw_largest_component_fraction_q25,v2_raw_largest_component_fraction_q75,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,gt_vol_cm3_q25,gt_vol_cm3_q75
under <0.5x,35,0.31157339828633646,0.2050067303442415,0.2957171991842284,0.1543637667426978,0.44639475315614036,0.2879039258257566,0.2181830166708009,0.2955126178247605,0.07203220188891588,0.41560726137610293,0.3093054084728897,0.19925298043005477,0.2957171991842284,0.17506873889443084,0.44639543756440625,0.28364106661786126,0.21159627929219157,0.2839407678387266,0.07200138544643442,0.41560794213046415,0.6099662817848609,0.32374840719157955,0.7071100106119561,0.4638054780521911,0.8593992964987962,0.2133009470900845,0.148433086930241,0.19614250056727933,0.1073412355960264,0.3201835680734037,0.6713550466926264,0.3888847345533617,0.8320675105485232,0.6068662396534571,0.9667511847625947,0.18938183834831027,0.15364369875278885,0.17676767676767677,0.037501174207057605,0.281400176701536,-0.002267989813446821,0.016331433035206896,0.0,-1.9900177663983998e-05,6.403345188171761e-06,-0.02566434185502837,0.045653660589676036,-0.006813028474567773,-0.028706315801058698,0.0,0.3145346270227265,0.12902699072055682,0.30671266869387465,0.20593658939774995,0.4342985980083434,231.42857142857142,215.68540348690942,172.0,43.5,383.5,0.7491210403486552,0.23369547617185676,0.8290560340999911,0.5617060663953863,0.9524554831530683,78.42588457750153,108.70981298776593,38.031003592550405,9.434960375132505,85.61635720921879
near 0.5-1.5x,258,0.7025656599116848,0.1571880347272043,0.742245321136979,0.6409554316015706,0.8055895835284163,0.7359248472736004,0.16033174149037577,0.7682947639334501,0.6839669766208571,0.8445924058822825,0.7120903939181616,0.15069363746150224,0.7512124507024691,0.6572482189770448,0.8145985593787463,0.7407497481815993,0.15458155537636803,0.7705350719312196,0.6876049160100487,0.8454093731963696,0.72700587021111,0.16310082308814663,0.745285547300698,0.6463876809205192,0.8409522474826987,0.7215062457405621,0.1865415433847028,0.7631936179909373,0.6164822469601798,0.8762441171531121,0.8053076420634053,0.1552080006133994,0.8308495164875632,0.7380387180310358,0.9067282390004834,0.7133895687189019,0.1963976919456869,0.7584302018913565,0.600254107617633,0.8738466212569395,0.009524734006476918,0.05217269253418541,0.0,0.0,4.786820424901306e-05,0.028659354263437617,0.04526002540807164,0.01708584507181915,0.0058532150123833115,0.04294116580716703,1.0172882284362326,0.2595671566798801,1.021447598983253,0.8147707105349057,1.2222156040808478,170.31007751937983,238.45931542310572,99.5,49.0,195.75,0.888426976440048,0.12414433606868654,0.9396612372078574,0.8443641116529078,0.9697333358773192,32.17837041495897,48.87588606931534,14.82590454798956,7.139754416735909,36.52343190656709
over 1.5-3x,135,0.531403133449565,0.12562468733470925,0.5352626776169991,0.45937621676148327,0.6262007195708965,0.5854949840728556,0.26761646611162204,0.651385549670016,0.5351279305001562,0.7568589690443419,0.543520389374126,0.12575510298621212,0.5502173934476333,0.4799659868117344,0.6425362453359245,0.5948273506488511,0.2696555599243403,0.6661662600863202,0.551963144689841,0.7645924013717456,0.41199415253750876,0.11129845356090858,0.404708830615014,0.34375671285980475,0.4985577844946477,0.8164205183172015,0.1572121790499857,0.8745376955903271,0.743041959012188,0.921257749907171,0.5201051296278137,0.2612314038391462,0.5651066539318689,0.42596338138056655,0.697996188748379,0.7256415184830364,0.31517204727348463,0.8540438826954484,0.7150431330170144,0.9194017786124296,0.012117255924560817,0.03283146388622428,0.0,0.0,0.008765616901261014,0.05130696127472531,0.1971328714127821,0.07941691798786743,0.012917195564818185,0.1705674913897865,2.0560682260442404,0.39445837636687736,1.9937743190661479,1.7216210210173335,2.373594394204815,262.42962962962963,334.46260172305415,144.0,78.5,295.5,0.7236071627368575,0.17530500873313676,0.7217157592706933,0.5568415131381648,0.8739364556794935,18.330631379478127,23.955109528208904,8.55041559838657,4.8486852578013355,21.76020534914799
severe 3-10x,71,0.3067877969201778,0.09475628685091222,0.3095390184179708,0.23567281231226328,0.3779047130133586,0.26398966484233777,0.2550489397292271,0.30450204638472034,0.0,0.4565126841569024,0.3095534150747624,0.09372558506039116,0.3222507645259939,0.22828072430095664,0.38075424945889724,0.2692247323076641,0.2646545595437036,0.3130375954382913,0.0,0.45650456112986587,0.1926564367074889,0.06585900179774076,0.20361951133663803,0.1328107645536527,0.243935587927873,0.8367083748796426,0.14340998546288267,0.8885400313971743,0.7819283829500738,0.9263722227926998,0.19555221841386058,0.21149433852203606,0.1895260386190755,0.0,0.3043889905133103,0.4948887037405002,0.4423974392166017,0.7613729508196722,0.0,0.8990244382834487,0.002765618154584659,0.0235065227163081,0.0,0.0,3.756426766277077e-05,-0.04032868276709843,0.2220587595066743,0.015806642674979443,-0.2256783590895156,0.10973474018376361,4.810639578076259,1.6036570841679996,4.185139061851391,3.555041904669537,5.917745008534117,294.1830985915493,306.78779589524345,183.0,108.5,342.0,0.6552178674623935,0.19493953242434423,0.6664237668161435,0.4975654535609111,0.8060241057977625,7.563538204322068,7.73014886315136,4.600162999074272,2.4494335678797152,9.058457066919225
extreme >10x,27,0.0815124048159143,0.052909849625648764,0.07960015459751942,0.026911719066907504,0.12594149356875406,0.053391959710405563,0.07244531050778664,0.023977607110209583,0.0,0.08875180809575761,0.08357832748797486,0.05257428583343711,0.07960050420094252,0.02951472671819827,0.12594367799537767,0.05068561992718251,0.07449958143021947,0.0,0.0,0.08845795854459146,0.04469999547831768,0.028852368577788827,0.0415896021405198,0.015009606168853717,0.06795899952771173,0.8163531247086339,0.25136842639908286,0.9069767441860465,0.8066159783196283,0.9415275179505918,0.027765243370774746,0.04235019917824927,0.0,0.0,0.04640694144472709,0.4238158404343179,0.4542913165078342,0.0,0.0,0.9037664524635463,0.0020659226720605686,0.00483039683076242,3.496034230998646e-07,-1.8354881252749533e-07,0.0005196639334732562,-0.032892707560792364,0.07782184646572937,0.0,-0.10803632186942838,0.011352222907200732,30.282917362072293,28.81258304987486,17.316283716283717,12.32951696710967,28.69680914325649,625.7037037037037,443.2823214659215,557.0,335.0,816.0,0.6496056645739247,0.19574620356299216,0.6057214524605828,0.5006928134511216,0.8445604582165172,3.2127940849656706,3.673986519777609,2.3945912530102906,1.2950230280176402,3.7286203998178302
