gt_volume_quintile,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
Q2,v2_small50,105,0.5799975275238916,0.21741494188018662,0.6249253496778249,0.43966675962229096,0.20892952479187984,0.454466489896681,0.5304354078719457,0.2688285009702062,0.5374646559849199,0.7925588658470177,0.18936193861074138,0.8745376955903271,14.482077295914467,19.77527400932639,8.698489197444031,5.645892624721663,1.1343463417661166,5.557403889562066,2.668196558944474,3.916335979049716,1.5576366681894318,,,
Q2,v2_small100,105,0.5835323094337852,0.2179615193687777,0.6276722090261283,0.4434810243362728,0.20988555516754584,0.4573777585460839,0.5365386596756588,0.2702636167315853,0.5500597643576755,0.7917341422205935,0.18986586888433257,0.8745376955903271,14.330329526709825,19.614184096711814,8.57492292871639,5.645892624721663,1.1343463417661166,5.557403889562066,2.638112443885469,3.873790028607396,1.5461330792440844,,,
Q2,kin_v1_raw,105,0.5538719908361273,0.218510141192638,0.5943717512098943,,,,0.4888850653580922,0.26053148986209457,0.4908220271348762,0.7936577178266179,0.19542897739940007,0.8748128182090447,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_v1_lcc,105,0.5855447611663751,0.3094610698580942,0.7001227747084101,,,,0.5751518233655964,0.33569798353044605,0.6573438285044381,0.6832781075650659,0.3276774209845659,0.8366058906030855,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_v2_raw,105,0.569676343677772,0.21630373769644845,0.6058327932598834,,,,0.5137003124171959,0.2647178412391256,0.5224231730627849,0.794539425254408,0.18677263124765425,0.8774756868034358,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_v2_lcc,105,0.5905095823370062,0.3115376548933065,0.7124503620649381,,,,0.5934516741950322,0.3437301005305589,0.7006972111553785,0.6752408967590751,0.3274114791778457,0.8380084151472651,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_v2_kinetic_cc,105,0.33677402556476776,0.3837712930300968,0.0,,,,0.3547086198757447,0.4056092618730856,0.0,0.36070401906892174,0.4113692045866533,0.0,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_delta_v2_lcc_minus_raw,105,0.020833238659234084,0.17085727257283181,0.0336766534629743,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,kin_delta_kineticcc_minus_lcc,105,-0.25373555677223836,0.4412576907382449,0.0,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v1_raw_error_1_minus,105,0.44612800916387274,0.218510141192638,0.4056282487901057,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v1_lcc_error_1_minus,105,0.41445523883362484,0.3094610698580942,0.2998772252915899,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v1_small50_error_1_minus,105,0.43551153893577244,0.219692159118591,0.3839755159695519,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v1_small100_error_1_minus,105,0.43141967933433306,0.220506737954089,0.3801044634377968,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v2_raw_error_1_minus,105,0.43032365632222797,0.21630373769644845,0.3941672067401166,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v2_lcc_error_1_minus,105,0.4094904176629938,0.3115376548933065,0.2875496379350619,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v2_small50_error_1_minus,105,0.4200024724761084,0.2174149418801866,0.3750746503221751,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q2,v2_small100_error_1_minus,105,0.41646769056621474,0.21796151936877767,0.3723277909738717,,,,,,,,,,,,,5.645892624721663,1.1343463417661166,5.557403889562066,,,,,,
Q3,v1_raw,105,0.6171078285441481,0.2019104867544685,0.6676175382989963,0.4750192506496837,0.20094848896414472,0.5010704940131631,0.5666170784173811,0.24580343932544627,0.6443305260588307,0.7716805600997023,0.17881159817831174,0.8172661870503597,18.495732692750416,13.065242004915229,14.584822365512064,10.534945766919833,2.094378997216325,10.151254047824851,1.7835691692447604,1.2868180958338677,1.269603002172625,0.8256341694903588,0.1739347159038687,0.912757277952902
Q3,v1_lcc,105,0.6535499539730086,0.24139091710458854,0.7450842781602798,0.5245558962258755,0.22410268552895354,0.5937325233825089,0.6436922905093809,0.2706437693225026,0.7377266245671216,0.7279373937712122,0.2583175736699812,0.8154767750171855,14.61871082033794,10.610632625908924,12.116312438145664,10.534945766919833,2.094378997216325,10.151254047824851,1.4022386906210482,1.0393993295819657,1.1383035411519644,,,
Q3,v2_raw,105,0.6210541434511501,0.20084559263009985,0.6655682666003482,0.47906849089449016,0.20089427728810813,0.4987653170572613,0.5746610098268101,0.24703045150296765,0.6443043124491457,0.7673787435989101,0.17912067343766805,0.8157315462505503,18.065459548716717,12.855057770071788,14.501056650668689,10.534945766919833,2.094378997216325,10.151254047824851,1.7413234023119522,1.2651554411220403,1.2831780629284584,0.824830686964668,0.1789339319355902,0.912757277952902
Q3,v2_lcc,105,0.6587194165829927,0.24225762206207918,0.753915810083211,0.530823478475596,0.22557227731173674,0.605027987822842,0.6561602054571828,0.27350267489881236,0.7493724158298878,0.7235836796939218,0.25787061600090544,0.813767838591503,14.274192271271252,10.539751352222305,11.4398193359375,10.534945766919833,2.094378997216325,10.151254047824851,1.3690544238078297,1.0333192650703413,1.1031308482120277,,,
Q3,v1_small50,105,0.6271537754963765,0.20302154374052048,0.6844670710571924,0.48646168292329917,0.20440444030710506,0.5202964182791272,0.5833286081353258,0.2494339092115026,0.6561672063585516,0.7698961383345283,0.1807312882140155,0.8172661870503597,17.82906172064335,12.44641562087032,14.256666896366802,10.534945766919833,2.094378997216325,10.151254047824851,1.7171108545905147,1.2162988397939523,1.2383881496359528,,,
Q3,v1_small100,105,0.6298533941226679,0.2030506392263912,0.6844670710571924,0.4894828862173633,0.20504062820144017,0.5202964182791272,0.5877725502024701,0.24997498657056394,0.6558896007885658,0.7691573737373147,0.18122373897168964,0.8172661870503597,17.647247525311993,12.34146789430409,14.179986808319788,10.534945766919833,2.094378997216325,10.151254047824851,1.6987472435384352,1.2035446143893072,1.2383881496359528,,,
Q3,v2_small50,105,0.6308795077125346,0.2017824937238357,0.6833107191316147,0.49027095842924856,0.204118553749469,0.5189612530915086,0.5912307203708425,0.2503169668439091,0.6641226718946927,0.7655019326738288,0.18112533275939377,0.8143618842635622,17.41516038415306,12.240611630080972,13.727587139556396,10.534945766919833,2.094378997216325,10.151254047824851,1.6764257539894218,1.1948648227378165,1.255209510464223,,,
Q3,v2_small100,105,0.6334808743664483,0.2018850228551043,0.6811462498485399,0.49322351815581955,0.20484733580722583,0.5164683724562451,0.5956952072267732,0.250964220438807,0.6676756300154865,0.7645753403243012,0.1816686880972679,0.8143618842635622,17.238133858816017,12.1441990132343,13.6915613129735,10.534945766919833,2.094378997216325,10.151254047824851,1.658454508889658,1.1830319395115472,1.2396148804411695,,,
